product_code,source_prefix,current_brand,corrected_brand,product_name,confidence,basis,note
lookfantastic_0aa3847578fef5,lookfantastic,La Roche-Posay,Garnier,Garnier Ambre Solaire Ultra-Light Sensitive Sun Protection Face Fluid SPF50+ 40ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_6e861a188c0a05,lookfantastic,Bondi Sands,Gatineau,Gatineau Golden Glow Gradual Tan Cream 200ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_c3eec44791b509,lookfantastic,St. Tropez,Gatineau,Gatineau Golden Glow Gradual Tan Face Serum 10ml - Medium/Dark,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_e1875ad1e4386f,lookfantastic,Armani,Givenchy,Givenchy Sculptural Light Cream Refill 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_b26834bb54df8c,lookfantastic,Clinique,Givenchy,Givenchy Sculptural Light Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_1b423fe5e2516b,lookfantastic,Clinique,Givenchy,Givenchy Sculptural Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_90c2c4950d27cd,lookfantastic,Lancôme,Givenchy,Givenchy Skin Perfecto Emulsion 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_44d4da8117d9d8,lookfantastic,MAC,Givenchy,Givenchy Le Soin Noir Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_47eb4f569b37b5,lookfantastic,Smashbox,Givenchy,Givenchy Prisme Libre Serum Primer (Various Shades) Green,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_373688dfb09f92,lookfantastic,The Ordinary,Givenchy,Givenchy Skin Perfecto Vitamin Blend Glow Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_79a4c62ce82ed3,lookfantastic,YSL,Givenchy,Givenchy Sculptural Cream Refill 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_efd6b8c5ed05e0,lookfantastic,lookfantastic Beauty Box,Givenchy,Givenchy Le Soin Noir Cream Refill 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_522ed216dd4a5b,lookfantastic,Eucerin,Glow Hub,Glow Hub The Barrier Builder Ceramide Moisturiser 50g,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_cc76504d00890b,lookfantastic,Garnier,Glow Hub,Glow Hub The Glow Giver Facial Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_fe3a4c04dc504b,lookfantastic,PIXI,Glow Hub,Glow Hub Nourish & Hydrate Toner Essence 100ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_47515d04c564a4,lookfantastic,PIXI,Glow Hub,Glow Hub The Barrier Builder Milky Toner 100ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_35c35ee05c5b2d,lookfantastic,The INKEY List,Glow Hub,Glow Hub Shroom Skin Trip Treatment Lotion 45ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_b27280c3faee39,lookfantastic,The INKEY List,Glow Hub,Glow Hub The Scar Slayer Facial Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_1286fa3d50b9ac,lookfantastic,The Ordinary,Glow Hub,Glow Hub Mini Scar Slayer Facial Serum 15ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_ccac6328ea62a6,lookfantastic,The Ordinary,Glow Hub,Glow Hub Nourish & Hydrate Gel Moisturiser 50g,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_0e164e80b99407,lookfantastic,Antipodes,Grown Alchemist,Grown Alchemist Skin Renewal Night Cream 40ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_684110f3fe858d,lookfantastic,BEAUTYPRO,Grown Alchemist,Grown Alchemist Skin Renewal Facial Oil 25ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_b17d9e17ce8104,lookfantastic,Beauty of Joseon,Grown Alchemist,Grown Alchemist Regenerating Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_2d7b6bdb8f0212,lookfantastic,CeraVe,Grown Alchemist,Grown Alchemist Hydra-Restore Day Cream 65ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_6def5b5611fe8f,lookfantastic,Garnier,Grown Alchemist,Grown Alchemist Instant Smoothing Serum 25ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_5eb33ff2c351f3,lookfantastic,La Roche-Posay,Grown Alchemist,Grown Alchemist Regenerating Moisturizer 60ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_79cbb34a490074,lookfantastic,PIXI,Grown Alchemist,Grown Alchemist Detox Toner 100ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_07e47b159c4653,lookfantastic,Pai,Grown Alchemist,Grown Alchemist Antioxidant+ Facial Oil 25ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_7985cf90180330,lookfantastic,benefit,Grown Alchemist,Grown Alchemist Skin Renewal Toner 100ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_cd08e9d1f8f593,lookfantastic,La Roche-Posay,HERBIVORE,Herbivore Aquarius Pore Purifying Clarity Cream,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_ef195eec6dfd79,lookfantastic,Medik8,HERBIVORE,Herbivore Cloud Jelly Pink Plumping Hydration Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_ec1bf07916e447,lookfantastic,Anua,Haruharu Wonder,Haruharu Wonder Black Rice Probiotics Barrier Essence 120ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_0eea25f1fcd413,lookfantastic,Beauty Of Joseon,Haruharu Wonder,Haruharu Wonder Black Rice Hyaluronic Toner 150ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_f769b91f784ee3,lookfantastic,Beauty Of Joseon,Haruharu Wonder,Haruharu Wonder Black Rice Hyaluronic Toner for Sensitive Skin 150ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_4676ebb2362d81,lookfantastic,Beauty Of Joseon,Haruharu Wonder,Haruharu Wonder Centella Phyto & 5 Peptide Concentrate Cream 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_7ac0a14c539a1e,lookfantastic,Beauty of Joseon,Haruharu Wonder,Haruharu Wonder Black Rice Night Knight Retinol Serum,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_6ebd6062f3ec67,lookfantastic,CeraVe,Haruharu Wonder,HaruHaru Wonder 5 Ceramide Barrier Moisturising Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_fa9cc6e72208af,lookfantastic,PURITO,Haruharu Wonder,HaruHaru Wonder Black Rice Probiotics Barrier NAD+ Serum Mist 80ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_9b40e75e239c06,lookfantastic,La Roche-Posay,Heliocare,Heliocare 360° Mineral Tolerance Fluid SPF50 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_b8f54e3fff357d,lookfantastic,La Roche-Posay,Heliocare,Heliocare 360° Pediatrics Mineral Fluid SPF50 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_b2f44c27926241,lookfantastic,BEAUTYPRO,Herbivore Botanicals,Herbivore Botanicals Nova Bi-Phase Glow Facial Oil 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_21876fe08deb65,lookfantastic,Dermalogica,Herbivore Botanicals,Herbivore Botanicals Nova 15% Vitamin C and Turmeric Brightening Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_c90d83104c609a,lookfantastic,Dr. Hauschka,Herbivore Botanicals,Herbivore Botanicals LAPIS Blue Tansy Face Oil 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_f133012cb1ad98,lookfantastic,Medik8,Herbivore Botanicals,Herbivore Botanicals Bakuchiol Retinol Alternative Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_6dcd08c7075e8f,lookfantastic,lookfantastic Beauty Box,Herbivore Botanicals,Herbivore BotanicalsTremella Silky Hydration Gel Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_c24ee390b7a89f,lookfantastic,Vichy,IT Cosmetics,IT Cosmetics Bye Bye Dark Spots Concentrated Derma Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_52cb357b1d2fd6,lookfantastic,COOLA,Institut Esthederm,Institut Esthederm Adaptasun Hydra-Protective Sheer Fluid 40ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_578f2067415dc9,lookfantastic,La Roche-Posay,Institut Esthederm,Institut Esthederm Cellular Water Antioxidant Face Mist 200ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_225aa33c52ecd5,lookfantastic,La Roche-Posay,Institut Esthederm,Institut Esthederm Photo Reverse Protective Anti-Dark Spots Brightening SPF50+ Sheer Fluid 40ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_0e4373539bb6a1,lookfantastic,The Ordinary,Institut Esthederm,Institut Esthederm Cellular Water Antioxidant Face Mist 100ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_ab392cce5fac8a,lookfantastic,Vichy,Institut Esthederm,Institut Esthederm Excellage Re-Densifying Face Cream 50ml Refill,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_64c14497ab04a3,lookfantastic,Bondi Sands,Isle of Paradise,Isle of Paradise Gradual Daily Lotion - Light/Medium 250ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_6030621500a5c9,lookfantastic,Bondi Sands,Isle of Paradise,Isle of Paradise Gradual Daily Lotion - Medium/Dark 250ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_861040ea336d19,lookfantastic,COSRX,Isntree,Isntree Hyaluronic Acid Water Essence 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_c039a947524de6,lookfantastic,PURITO,Isntree,Isntree Hyaluronic Acid Aqua Gel Cream 100ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_7f01cea30df18e,lookfantastic,La Roche-Posay,Joonbyrd,Joonbyrd Wonder.Land Hand Lotion Mini 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_0156aef5985a3b,lookfantastic,Sol de Janeiro,Joonbyrd,Joonbyrd Wonder.Land Hand Lotion 300ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_004c5edd6ffac8,lookfantastic,lookfantastic Beauty Box,KMS,KMS CurlUp Perfecting Lotion 100ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_809f221ca0623e,lookfantastic,Caudalie,KORA Organics,​Kora Organics Active Algae Minty Mist 100ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_53c45241675a3c,lookfantastic,Clinique,KORA Organics,Kora Organics Plant Stem Cell Retinol Alternative Moisturizer 15ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_a6739fc86a3735,lookfantastic,The Ordinary,KORA Organics,Kora Organics Plant Stem Cell Retinol Alternative Serum 10ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_b7863468e452fb,lookfantastic,The Ordinary,KORA Organics,Kora Organics Turmeric Glow Moisturizer Refill Pod,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_51bb906d11c18d,lookfantastic,Elizabeth Arden,Kate Somerville,Kate Somerville Peptide K8 Cream 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_5ec695ba0569cd,lookfantastic,La Roche-Posay,Kate Somerville,Kate Somerville Hydrakate Recharging Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_65d905af23a76b,lookfantastic,MAC,Kate Somerville,Kate Somerville +Retinol Vita C Power Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_d045944d17e81a,lookfantastic,Medik8,Kate Somerville,Kate Somerville +Retinol Vitamin C Moisturiser 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_07955387515628,lookfantastic,Medik8,Kate Somerville,Kate Somerville KateCeuticals SuperCell Rejuvenation Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_1a65c3b70933c6,lookfantastic,Medik8,Kate Somerville,Kate Somerville Mega-A Retinal Skin Transforming Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_4482cdb8d07da3,lookfantastic,RevitaLash,L'ANZA,L'ANZA Healing Strength Silk Serum 100ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_8679b330fc376f,lookfantastic,Aveda,L'Occitane,L'Occitane Almond (Amande) Supple Skin Oil Refill 100ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_5bc55ddb10d38d,lookfantastic,La Roche-Posay,L'Occitane,L'Occitane Source Réotier Mattifying Fluid 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_081a3b96c3b68c,lookfantastic,L'Oréal Professionnel,L'Oréal Paris,L'Oréal Paris Elvive Dream Lengths Super Blowdry Cream 150ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_882066a862b852,lookfantastic,La Roche-Posay,L'Oréal Paris,L'Oréal Paris Hydra Genius Liquid Care Moisturiser for Normal Combination Skin 70ml 2 Pack Exclusive,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
