ingredient_id,name_ko,name_en,product_row_count,product_count,current_effect_ids,current_risk_types,cosing_match_status,cosing_inci_name,cosing_functions,cosing_restrictions,cosing_sccs_opinion_count,effect_signal_ids,effect_signal_basis,role_effect_candidate,role_formulation,role_risk_review,role_general_other,role_unresolved,research_priority,classification_status,classification_note,source_url,source_fetched_on
glyceryl_oleate,글리세릴올리에이트,Glyceryl Oleate,917,917,,,exact_name,GLYCERYL OLEATE,PERFUMING|SKIN CONDITIONING - EMOLLIENT|SURFACTANT - EMULSIFYING,,0,effect_moisture_barrier,effect_moisture_barrier:medium:SKIN CONDITIONING - EMOLLIENT,Y,Y,N,N,N,P2_initial_evidence,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
triethanolamine,트라이에탄올아민,Triethanolamine,917,917,,,exact_name,TRIETHANOLAMINE,BUFFERING|FRAGRANCE|SURFACTANT - CLEANSING|SURFACTANT - EMULSIFYING,III/62,0,,,N,Y,Y,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
sodium_ascorbyl_phosphate,소듐아스코빌포스페이트,Sodium Ascorbyl Phosphate,913,910,,irritation,exact_name,SODIUM ASCORBYL PHOSPHATE,ANTIOXIDANT,,0,,,N,N,Y,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
phytic_acid,파이틱애씨드,Phytic Acid,909,909,,,exact_name,PHYTIC ACID,CHELATING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
phytosterols,피토스테롤,Phytosterols,886,886,,,exact_name,PHYTOSTEROLS,SKIN CONDITIONING,,0,,,N,N,N,Y,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
stearalkonium_hectorite,스테아랄코늄헥토라이트,Stearalkonium Hectorite,884,884,,,exact_name,STEARALKONIUM HECTORITE,GEL FORMING|VISCOSITY CONTROLLING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
trideceth_6,트라이데세스-6,Trideceth-6,880,880,,,exact_name,TRIDECETH-6,SURFACTANT - CLEANSING|SURFACTANT - EMULSIFYING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
sodium_c14_16_olefin_sulfonate,소듐C14-16올레핀설포네이트,Sodium C14-16 Olefin Sulfonate,879,877,,,exact_name,SODIUM C14-16 OLEFIN SULFONATE,CLEANSING|FOAMING|SURFACTANT - CLEANSING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
ascorbyl_glucoside,아스코빌글루코사이드,Ascorbyl Glucoside,861,861,,,exact_name,ASCORBYL GLUCOSIDE,ANTIOXIDANT,,0,,,N,N,N,Y,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
c13_15_alkane,C13-15알케인,C13-15 Alkane,857,857,,,exact_name,C13-15 ALKANE,SOLVENT,"II/875
Distillates (petroleum), hydrotreated middle, except if the full refining history is known and it can be shown that the substance from which it is produced is not a carcinogen.",0,,,N,Y,Y,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
sodium_polyacryloyldimethyl_taurate,소듐폴리아크릴로일다이메틸타우레이트,Sodium Polyacryloyldimethyl Taurate,853,853,,,exact_name,SODIUM POLYACRYLOYLDIMETHYL TAURATE,EMULSION STABILISING|VISCOSITY CONTROLLING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
hydrolyzed_soy_protein,하이드롤라이즈드콩단백질,Hydrolyzed Soy Protein,851,851,,,exact_name,HYDROLYZED SOY PROTEIN,ANTISTATIC|HAIR CONDITIONING|HUMECTANT|SKIN CONDITIONING,,0,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,Y,Y,N,N,N,P1_initial_evidence,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
butyl_methoxydibenzoylmethane,부틸메톡시디벤조일메탄,Butyl Methoxydibenzoylmethane,841,841,,,exact_name,BUTYL METHOXYDIBENZOYLMETHANE,LIGHT STABILIZER|UV ABSORBER|UV FILTER,VI/8,0,,,N,Y,Y,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
rosa_canina_fruit_oil,로즈힙열매오일,Rosa Canina Fruit Oil,827,827,,,exact_name,ROSA CANINA FRUIT OIL,SKIN CONDITIONING|SKIN CONDITIONING - EMOLLIENT,,0,effect_moisture_barrier,effect_moisture_barrier:medium:SKIN CONDITIONING - EMOLLIENT,Y,N,N,N,N,P2_initial_evidence,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
coconut_acid,코코넛애씨드,Coconut Acid,820,820,,,exact_name,COCONUT ACID,CLEANSING|SKIN CONDITIONING - EMOLLIENT|SURFACTANT - CLEANSING|SURFACTANT - EMULSIFYING,,0,effect_moisture_barrier,effect_moisture_barrier:medium:SKIN CONDITIONING - EMOLLIENT,Y,Y,N,N,N,P2_initial_evidence,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
gluconolactone,글루코노락톤,Gluconolactone,818,818,,,exact_name,GLUCONOLACTONE,CHELATING|SKIN CONDITIONING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
retinyl_palmitate,레티닐팔미테이트,Retinyl Palmitate,815,815,,,exact_name,RETINYL PALMITATE,SKIN CONDITIONING - MISCELLANEOUS,III/376,1,,,N,N,Y,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
hydrolyzed_vegetable_protein_pg_propyl_silanetriol,하이드롤라이즈드식물성단백질피지-프로필실란트라이올,Hydrolyzed Vegetable Protein PG-Propyl Silanetriol,814,814,,,exact_name,HYDROLYZED VEGETABLE PROTEIN PG-PROPYL SILANETRIOL,HAIR CONDITIONING|SKIN CONDITIONING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
sodium_methyl_cocoyl_taurate,소듐메틸코코일타우레이트,Sodium Methyl Cocoyl Taurate,804,804,,,exact_name,SODIUM METHYL COCOYL TAURATE,SURFACTANT - CLEANSING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
moringa_oleifera_seed_oil,드럼스틱씨오일,Moringa Oleifera Seed Oil,800,800,,,exact_name,MORINGA OLEIFERA SEED OIL,SKIN CONDITIONING|SKIN CONDITIONING - EMOLLIENT,,0,effect_moisture_barrier,effect_moisture_barrier:medium:SKIN CONDITIONING - EMOLLIENT,Y,N,N,N,N,P2_initial_evidence,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
acetyl_hexapeptide_8,아세틸헥사펩타이드-8,Acetyl Hexapeptide-8,798,798,,,exact_name,ACETYL HEXAPEPTIDE-8,HUMECTANT|SKIN CONDITIONING,,0,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,Y,N,N,N,N,P1_initial_evidence,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
potassium_hyaluronate,포타슘하이알루로네이트,Potassium Hyaluronate,795,795,,,exact_name,POTASSIUM HYALURONATE,SKIN CONDITIONING,,0,,,N,N,N,Y,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
magnesium_aluminum_silicate,마그네슘알루미늄실리케이트,Magnesium Aluminum Silicate,794,794,,,exact_name,MAGNESIUM ALUMINUM SILICATE,ABSORBENT|ANTICAKING|OPACIFYING|VISCOSITY CONTROLLING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
caprylyl_capryl_glucoside,카프릴릴/카프릴글루코사이드,Caprylyl/Capryl Glucoside,793,793,,,exact_name,CAPRYLYL/CAPRYL GLUCOSIDE,CLEANSING|FOAMING|SURFACTANT - CLEANSING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
peg_9_polydimethylsiloxyethyl_dimethicone,피이지-9폴리다이메틸실록시에틸다이메티콘,PEG-9 Polydimethylsiloxyethyl Dimethicone,792,792,,,exact_name,PEG-9 POLYDIMETHYLSILOXYETHYL DIMETHICONE,SKIN CONDITIONING|SURFACTANT - EMULSIFYING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
hydrogen_dimethicone,하이드로젠다이메티콘,Hydrogen Dimethicone,790,790,,,exact_name,HYDROGEN DIMETHICONE,FILM FORMING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
magnesium_stearate,마그네슘스테아레이트,Magnesium Stearate,790,790,,,exact_name,MAGNESIUM STEARATE,ANTICAKING|BULKING|COLORANT|MOISTURISING,IV/150,0,effect_moisture_barrier,effect_moisture_barrier:high:MOISTURISING,Y,Y,Y,N,N,P1_initial_evidence,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
asiatic_acid,아시아틱애씨드,Asiatic Acid,780,780,,,exact_name,ASIATIC ACID,LIGHT STABILIZER|SKIN CONDITIONING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
sodium_lauroyl_lactylate,소듐라우로일락틸레이트,Sodium Lauroyl Lactylate,777,777,,,exact_name,SODIUM LAUROYL LACTYLATE,SURFACTANT - EMULSIFYING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
polyglycerin_3,폴리글리세린-3,Polyglycerin-3,773,773,,,exact_name,POLYGLYCERIN-3,HUMECTANT,,0,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,Y,N,N,N,N,P1_initial_evidence,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
brilliant_blue_fcf,청색1호,Brilliant Blue FCF,770,770,,,not_matched,,,,0,,,N,N,N,Y,Y,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,,
madecassic_acid,마데카식애씨드,Madecassic Acid,770,770,,,exact_name,MADECASSIC ACID,SKIN CONDITIONING,,0,,,N,N,N,Y,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
hydrolyzed_vegetable_protein,하이드롤라이즈드식물성단백질,Hydrolyzed Vegetable Protein,766,766,,,exact_name,HYDROLYZED VEGETABLE PROTEIN,ANTISTATIC|HAIR CONDITIONING|SKIN CONDITIONING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
microcrystalline_wax,마이크로크리스탈린왁스,Microcrystalline Wax,759,759,,,exact_name,MICROCRYSTALLINE WAX,BINDING|BULKING|EMULSION STABILISING|VISCOSITY CONTROLLING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
sodium_laureth_sulfate,소듐라우레스설페이트,Sodium Laureth Sulfate,755,755,,,exact_name,SODIUM LAURETH SULFATE,CLEANSING|FOAMING|SURFACTANT - CLEANSING|SURFACTANT - EMULSIFYING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
pentaerythrityl_tetraisostearate,펜타에리스리틸테트라아이소스테아레이트,Pentaerythrityl Tetraisostearate,754,754,,,exact_name,PENTAERYTHRITYL TETRAISOSTEARATE,SKIN CONDITIONING - EMOLLIENT|SURFACTANT - CLEANSING|SURFACTANT - EMULSIFYING,,0,effect_moisture_barrier,effect_moisture_barrier:medium:SKIN CONDITIONING - EMOLLIENT,Y,Y,N,N,N,P2_initial_evidence,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
polyglyceryl_6_polyricinoleate,폴리글리세릴-6폴리리시놀리에이트,Polyglyceryl-6 Polyricinoleate,754,754,,,exact_name,POLYGLYCERYL-6 POLYRICINOLEATE,SURFACTANT - EMULSIFYING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
phenethyl_alcohol,페네틸알코올,Phenethyl Alcohol,750,750,,,exact_name,PHENETHYL ALCOHOL,FRAGRANCE,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
caramel,카라멜,Caramel,747,747,,,exact_name,CARAMEL,COLORANT|FRAGRANCE,IV/146,0,,,N,Y,Y,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
hydrogenated_vegetable_oil,하이드로제네이티드식물성오일,Hydrogenated Vegetable Oil,745,745,,,exact_name,HYDROGENATED VEGETABLE OIL,SKIN CONDITIONING|SKIN CONDITIONING - EMOLLIENT,,0,effect_moisture_barrier,effect_moisture_barrier:medium:SKIN CONDITIONING - EMOLLIENT,Y,N,N,N,N,P2_initial_evidence,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
theobroma_cacao_cocoa_seed_butter,카카오씨버터,Theobroma Cacao (Cocoa) Seed Butter,740,740,,,official_name_variant,THEOBROMA CACAO SEED BUTTER,FRAGRANCE|SKIN CONDITIONING|SKIN CONDITIONING - EMOLLIENT|SKIN PROTECTING,,0,effect_moisture_barrier,effect_moisture_barrier:medium:SKIN CONDITIONING - EMOLLIENT+SKIN PROTECTING,Y,Y,N,N,N,P2_initial_evidence,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
propylparaben,프로필파라벤,Propylparaben,732,732,,,exact_name,PROPYLPARABEN,PERFUMING|PRESERVATIVE,V/12,5,,,N,Y,Y,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
acacia_senegal_gum,아라비아고무나무검,Acacia Senegal Gum,726,726,,,exact_name,ACACIA SENEGAL GUM,FILM FORMING|FRAGRANCE,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
lauryl_glucoside,라우릴글루코사이드,Lauryl Glucoside,718,718,,,exact_name,LAURYL GLUCOSIDE,CLEANSING|SURFACTANT - CLEANSING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
hydrolyzed_wheat_protein,하이드롤라이즈드밀단백질,Hydrolyzed Wheat Protein,714,714,,,exact_name,HYDROLYZED WHEAT PROTEIN,ANTISTATIC|HAIR CONDITIONING|SKIN CONDITIONING,III/307,0,,,N,Y,Y,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
diethylamino_hydroxybenzoyl_hexyl_benzoate,디에칠아미노하이드록시벤조일헥실벤조에이트,Diethylamino Hydroxybenzoyl Hexyl Benzoate,712,712,,,exact_name,DIETHYLAMINO HYDROXYBENZOYL HEXYL BENZOATE,LIGHT STABILIZER|UV ABSORBER|UV FILTER,VI/28,0,,,N,Y,Y,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
sodium_lauroyl_sarcosinate,소듐라우로일사코시네이트,Sodium Lauroyl Sarcosinate,711,711,,,exact_name,SODIUM LAUROYL SARCOSINATE,ANTISTATIC|CLEANSING|FOAMING|HAIR CONDITIONING|SKIN CONDITIONING|SURFACTANT - CLEANSING|SURFACTANT - EMULSIFYING|VISCOSITY CONTROLLING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
