product_code,source_prefix,current_brand,product_name,suspected_brand,issue_type,recommended_action,confidence,note
lookfantastic_e3f77228e45ccb,lookfantastic,NARS,La Mer The Moisturizing Soft Cream Duet (Worth £390),La Mer,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_c3c9311a19768a,lookfantastic,Pai,La Mer The Moisturising Soft Cream 100ml,La Mer,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_061f8f192c80be,lookfantastic,SkinCeuticals,La Mer The Revitalizing Mist 100ml,La Mer,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_ed0c6f3a8f44ae,lookfantastic,SkinCeuticals,La Mer Treatment Lotion 150ml,La Mer,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_a794c94f6d2bb0,lookfantastic,Medik8,La Roche-Posay Vitamin C12 Serum Anti-Wrinkle and Radiance Restoring Serum 30ml,La Roche-Posay,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_4434202b92ca24,lookfantastic,Biossance,Lancaster 365 Skin Repair Liposomal Cellular Day Cream 50ml,Lancaster,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_f420e23579791e,lookfantastic,CeraVe,Lancaster 365 Skin Repair Liposomal Cellular Serum 30ml,Lancaster,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_e5ddfe37dc7acd,lookfantastic,Elemis,Lancaster 365 Skin Repair Liposomal Cellular Night Cream 50ml,Lancaster,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_8b4b857eeecdb0,lookfantastic,Elemis,Lancaster Skin Essentials Softening Perfecting Toner 400ml,Lancaster,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_7dd72eda047bca,lookfantastic,Estée Lauder,Lancaster 365 Skin Repair Liposomal Cellular Serum 50ml,Lancaster,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_e7f7be3f4f4056,lookfantastic,Medik8,Lancaster Golden Lift Tightening Serum 30ml,Lancaster,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_f9c248b315f290,lookfantastic,Sol de Janeiro,Lancaster Skin Essentials Comforting Perfecting Toner 400ml,Lancaster,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_93e7fb378bd15a,lookfantastic,Weleda,Lancaster 365 Skin Repair Liposomal Cellular Essence Lotion 200ml,Lancaster,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_1b9d42aa7649d9,lookfantastic,Armani,Lancôme Absolue Longevity MD Reset Cream 50ml,Lancôme,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_a029c1ae3a3b1b,lookfantastic,Estée Lauder,Lancôme Génifique Ultimate - Dual Repair Augmented Serum 30ml,Lancôme,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_300822ed4a6ae4,lookfantastic,Myvitamins,Lancôme Hydra Zen Gel Cream 30ml,Lancôme,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_220acf446e1e3f,lookfantastic,RapidLash,Lancôme Cils Booster Lash Activating Serum 4g,Lancôme,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_53059d6477ef71,lookfantastic,Umberto Giannini,Lancôme Absolue Longevity MD Intercept Cream 50ml,Lancôme,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_0c89a795c65331,lookfantastic,YSL,Lancome Idole Setting Serum-in-Spray 100ml,Lancôme,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_3d94646fb3b4d6,lookfantastic,YSL,Lancôme Idole 3 Serum Skintint 30ml (Various Shades) 16C,Lancôme,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_f68079d70aadb1,lookfantastic,lookfantastic Beauty Box,Lancôme Absolue Longevity MD Anticipate Cream 50ml,Lancôme,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_7193bb894e626e,lookfantastic,lookfantastic Beauty Box,Lancôme Absolue Longevity MD Reset Serum 50ml,Lancôme,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_e6e102071f4bef,lookfantastic,Drunk Elephant,Lumene Nordic C [VALO] Glow Moisturizer 50ml,Lumene,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_f30618574646d2,lookfantastic,Medik8,Lumene Nordic-C Glow Night Serum 30ml,Lumene,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_a14c41c956134e,lookfantastic,Medik8,Lumene Nordic-C [VALO] Glow Boost Essence 30ml,Lumene,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_61b41fd37152cf,lookfantastic,NARS,MAC Mineralize Time Check Lotion 30ml,MAC,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_8cc7a2b1973d28,lookfantastic,NARS,MAC Strobe Dewy Skin Tint Moisturiser 30ml (Various Shades) Light 1,MAC,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_9da8770a83e522,lookfantastic,Armani,MAKE UP FOR EVER Mist and Fix-23 Spray 100ml,MAKE UP FOR EVER,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_5dd1d4b4e85bd0,lookfantastic,Clinique,MAKE UP FOR EVER Mist and Fix Matte-23 Spray 100ml,MAKE UP FOR EVER,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_31b9c6bd407f45,lookfantastic,Embryolisse,MAKE UP FOR EVER Mist and Fix-23 BTG Spray 30ml,MAKE UP FOR EVER,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_66bdfffcc456f0,lookfantastic,Eylure,MAKE UP FOR EVER Mist and Fix Matte-23 BTG Spray 30ml,MAKE UP FOR EVER,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_e1f384822440f8,lookfantastic,NARS,MAKE UP FOR EVER Step 1 Primer Hydra Booster 30ml,MAKE UP FOR EVER,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_03c06fbd66ffeb,lookfantastic,The Ordinary,Mediheal Teatree Calming Hydra Serum 40ml,MEDIHEAL,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_6c2f5337d378b6,lookfantastic,Armani,MZ Skin Reviving Bio-Placenta & Stem Cell Serum 50ml,MZ Skin,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_a38b07b666cd5e,lookfantastic,L'Oréal Paris,MZ Skin Lift & Lustre Golden Elixir Antioxidant Serum,MZ Skin,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_af3cc933941416,lookfantastic,Lancôme,MZ Skin Brighten & Perfect 10% Vitamin C Corrective Serum 30ml,MZ Skin,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_2fecf3fee647cc,lookfantastic,Medik8,MZ SKIN Light Moisturiser 50ml,MZ Skin,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_2a2cfbcf77b33d,lookfantastic,Medik8,MZ Skin Calming Rescue Serum 30ml,MZ Skin,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_9495fb6575712c,lookfantastic,Medik8,MZ Skin Hyaluronic Acid Hydrating Serum 30ml,MZ Skin,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_5561947be2dd8d,lookfantastic,Medik8,MZ Skin Restorative Bio-Placenta Cream 50ml,MZ Skin,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_b8fa61dbae216c,lookfantastic,SkinCeuticals,MZ Skin Reviving Bio-Placenta and Stem Cell Serum 30ml,MZ Skin,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_3e86555ceff6cd,lookfantastic,The Ordinary,MZ Skin Advanced 3% Retinol Complex Serum 30ml,MZ Skin,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_e6a68eaae6af1e,lookfantastic,lookfantastic Beauty Box,MZ Skin Reviving Antioxidant Facial Oil 30ml,MZ Skin,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_2f6833a77f195e,lookfantastic,COSRX,Mario Badescu Vitamin C Serum 29ml,Mario Badescu,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_9872ed044cbbd7,lookfantastic,CeraVe,Mario Badescu Advanced Peptide PDRN Jelly Cream 59ml,Mario Badescu,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_af205eb9597582,lookfantastic,Dermalogica,Mario Badescu Clarifying Serum with Azelaic Acid 29ml,Mario Badescu,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_0f02319b857efd,lookfantastic,La Roche-Posay,Mario Badescu Hyaluronic Dew Cream 42g,Mario Badescu,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_9c6f78fdcaa65d,lookfantastic,NARS,Mario Badescu Drying Lotion 29ml,Mario Badescu,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_615d1f6d548812,lookfantastic,The Ordinary,Mario Badescu Special Cucumber Lotion 236ml,Mario Badescu,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_0488bdf9d27e48,lookfantastic,Vichy,Mario Badescu Hydrating Glow Toner 236ml,Mario Badescu,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_25b52983a24f96,lookfantastic,Beauty of Joseon,Maybelline Grippy Setting Mist,Maybelline,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_368928cd3de475,lookfantastic,Beauty of Joseon,Mixsoon Bean Cream 50ml,Mixsoon,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_46be85ae3c5dc0,lookfantastic,Eucerin,Molton Brown Orange and Bergamot Hand Lotion 300ml,Molton Brown,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_8fc0a8dc6e4de9,lookfantastic,MAC,Molton Brown Flora Luminare Hand Lotion 300ml,Molton Brown,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_0609f9fe0443dc,lookfantastic,YSL,Molton Brown Coastal Cypress and Sea Fennel Hand Lotion 300ml,Molton Brown,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_7b43d9c9cba31c,lookfantastic,CeraVe,Murad Retinol Youth Renewal Serum Travel Size 10ml,Murad,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_4a72b1e3780efc,lookfantastic,Marvis,Murad Daily Defense Cream 50ml,Murad,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_554a3f43b1093f,lookfantastic,Marvis,Murad Power Serums: Retinol Youth Renewal Serum and Vita-C Glycolic Serum,Murad,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_786bb2ec42124c,lookfantastic,Maybelline,Murad Retinol Youth Renewal Night Cream 50ml,Murad,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_0f5a024ba446ff,lookfantastic,Medik8,Murad Cellular Hydration Barrier Repair Cream 48g,Murad,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_95ed1bac5b0f1d,lookfantastic,Medik8,Murad Retinal ReSculpt Overnight Cream 50ml,Murad,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_3f0199eaedcb16,lookfantastic,brushworks,Murad Sensitive Skin Heartleaf Calming Cream 50ml,Murad,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_05ba6af5fceedd,lookfantastic,ESPA,NEOM Great Day Hand Lotion 300ml,NEOM,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_229f13a9cbdd79,lookfantastic,this works,NEOM Wellbeing Perfect Night's Sleep Pillow Mist (30ml),NEOM Wellbeing,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_e0c5e45d48fbfb,lookfantastic,Clinique,NIP+FAB Protein Fix Skin Longevity Booster Drops 10% 30ml,NIP+FAB,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_7d1e7d9d05c0ce,lookfantastic,The Ordinary,NIP+FAB Retinol Fix Concentrate Extreme 10% 30ml,NIP+FAB,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_6c269efb787968,lookfantastic,Clinique,NUXE Creme Fraiche de Beaute Moisturising Rich Cream - Dry Skin 50ml,NUXE,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_bb7e910d48a536,lookfantastic,Kiehl's Since 1851,"NUXE The Global Anti-Aging Cream SPF30, Nuxuriance Ultra 50ml",NUXE,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_46c89981eb1762,lookfantastic,La Roche-Posay,NUXE Nuxuriance Ultra Night Cream 50ml,NUXE,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_a2ad040c1623f8,lookfantastic,St. Tropez,NUXE Reve de Miel Ultra Comforting Face Balm 50ml,NUXE,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_a6a4d75f8b468c,lookfantastic,Clinique,Natura Bissé Diamond Extreme Rich Texture Cream 50ml,Natura Bissé,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_e0ea1c2329e33e,lookfantastic,Eucerin,Natura Bissé Inhibit High Definition Serum,Natura Bissé,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_690323c2259dcf,lookfantastic,Eve Lom,Natura Bissé Tolerance Toner 200ml,Natura Bissé,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_b1eacbc4b664c5,lookfantastic,Avant Skincare,Neostrata Skin Active Dermal Replenishment Hydrating Night Cream 50ml,Neostrata,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_5dee9c34cd7781,lookfantastic,La Roche-Posay,Neostrata Resurface High Potency Cream for Dull Skin 30ml,Neostrata,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_9849dd7936358f,lookfantastic,La Roche-Posay,Neostrata Skin Active Intensive Eye Therapy Firming Cream for Mature Skin 15g,Neostrata,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_d67a7a8935db96,lookfantastic,The Ordinary,Neostrata Resurface Glycolic Renewal Smoothing Cream for Uneven Skin Tone 40g,Neostrata,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_d677bfcac58217,lookfantastic,The Ordinary,Neostrata Skin Active Cellular Restoration Cream for Mature Skin 50g,Neostrata,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_1d32c2b2255f80,lookfantastic,Uriage,Neostrata Restore Redness Neutralising Serum for Sensitive Skin 29g,Neostrata,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_feaf1b192b7093,lookfantastic,lookfantastic Beauty Box,Neutrogena Ultra Gentle Daily Moisturising Lotion SPF30 100ml,Neutrogena,brand_mismatch,fix_brand,0.82,foreign-source product_name clearly starts with a catalog brand token
